"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2003"	"2003/01"	"< 1 year"	"0"	2380	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"1 year"	"1"	162	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"2 years"	"2"	89	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"3 years"	"3"	81	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"4 years"	"4"	74	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"5 years"	"5"	66	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"6 years"	"6"	53	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"7 years"	"7"	42	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"8 years"	"8"	43	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"9 years"	"9"	49	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"10 years"	"10"	60	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"11 years"	"11"	50	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"12 years"	"12"	64	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"13 years"	"13"	62	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"14 years"	"14"	81	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"15 years"	"15"	93	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"16 years"	"16"	159	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"17 years"	"17"	198	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"18 years"	"18"	273	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"19 years"	"19"	279	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"20 years"	"20"	294	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"21 years"	"21"	304	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"22 years"	"22"	315	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"23 years"	"23"	339	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"24 years"	"24"	291	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"25 years"	"25"	294	Not Applicable	Not Applicable
