"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2003"	"2003/01"	"< 1 year"	"0"	2368	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"1 year"	"1"	162	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"2 years"	"2"	87	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"3 years"	"3"	80	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"4 years"	"4"	73	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"5 years"	"5"	66	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"6 years"	"6"	53	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"7 years"	"7"	42	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"8 years"	"8"	42	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"9 years"	"9"	47	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"10 years"	"10"	60	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"11 years"	"11"	49	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"12 years"	"12"	62	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"13 years"	"13"	62	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"14 years"	"14"	80	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"15 years"	"15"	93	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"16 years"	"16"	157	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"17 years"	"17"	194	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"18 years"	"18"	270	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"19 years"	"19"	278	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"20 years"	"20"	293	Not Applicable	Not Applicable
	"Jan., 2003"	"2003/01"	"21 years"	"21"	304	Not Applicable	Not Applicable
