"Notes"	"Month"	"Month Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"Jan., 2004"	"2004/01"	"< 1 year"	"0"	2437	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"1 year"	"1"	176	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"2 years"	"2"	113	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"3 years"	"3"	73	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"4 years"	"4"	75	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"5 years"	"5"	69	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"6 years"	"6"	49	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"7 years"	"7"	58	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"8 years"	"8"	48	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"9 years"	"9"	47	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"10 years"	"10"	38	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"11 years"	"11"	57	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"12 years"	"12"	56	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"13 years"	"13"	62	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"14 years"	"14"	85	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"15 years"	"15"	127	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"16 years"	"16"	193	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"17 years"	"17"	254	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"18 years"	"18"	292	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"19 years"	"19"	324	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"20 years"	"20"	304	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"21 years"	"21"	329	Not Applicable	Not Applicable
	"Jan., 2004"	"2004/01"	"22 years"	"22"	318	Not Applicable	Not Applicable
